Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,28T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,57T,58T,67T,68T,69T,70T,71T,72T,73T,74T,75T,76T,77T,78T,79T,80T,81T,82T,83T,84T
2020-09-02 00:00:00,23.0,20.0,22.0,17.0,21.0,13.0,23.0,29.0,27.0,23.0,19.0,34.0,22.0,17.0,21.0,19.0,17.0,33.0,21.0,,14.0,12.0,23.0,20.0,9.0,14.0,16.0,13.0,12.0,10.0,15.0,32.0,16.0,21.0,17.0,13.0,12.0,9.0,16.0,11.0,13.0,20.0,,21.0,16.0,18.0,15.0,19.0,18.0,9.0,16.0,27.0,15.0,13.0,10.0,13.0,19.0,9.0,12.0,5.0,20.0,11.0,9.0,17.0,11.0,25.0,12.0,8.0
2020-09-03 00:00:00,16.0,15.0,17.0,14.0,18.0,10.0,19.0,28.0,22.0,19.0,14.0,27.0,17.0,14.0,16.0,16.0,16.0,27.0,18.0,12.0,13.0,9.0,34.0,16.0,9.0,12.0,15.0,12.0,10.0,9.0,10.0,29.0,12.0,24.0,19.0,17.0,13.0,10.0,19.0,10.0,13.0,18.0,,24.0,19.0,14.0,16.0,18.0,21.0,10.0,16.0,30.0,17.0,19.0,9.0,18.0,22.0,13.0,16.0,8.0,18.0,8.0,8.0,11.0,7.0,25.0,18.0,7.0
2020-09-04 00:00:00,15.0,12.0,12.0,13.0,15.0,12.0,14.0,21.0,19.0,16.0,13.0,20.0,15.0,13.0,22.0,12.0,8.0,20.0,15.0,14.0,19.0,11.0,30.0,21.0,9.0,9.0,14.0,11.0,9.0,8.0,12.0,24.0,11.0,26.0,21.0,17.0,12.0,11.0,21.0,16.0,12.0,12.0,21.0,23.0,18.0,10.0,15.0,17.0,22.0,11.0,13.0,28.0,16.0,16.0,11.0,17.0,24.0,10.0,11.0,8.0,18.0,5.0,7.0,6.0,10.0,19.0,12.0,5.0
2020-09-05 00:00:00,13.0,9.0,9.0,10.0,14.0,9.0,13.0,18.0,17.0,14.0,11.0,20.0,11.0,10.0,16.0,7.0,7.0,18.0,14.0,14.0,17.0,8.0,22.0,18.0,11.0,8.0,13.0,8.0,6.0,5.0,11.0,20.0,12.0,24.0,19.0,16.0,10.0,10.0,17.0,18.0,9.0,10.0,21.0,24.0,17.0,9.0,15.0,15.0,20.0,10.0,17.0,26.0,19.0,16.0,8.0,18.0,19.0,8.0,13.0,10.0,17.0,4.0,11.0,8.0,12.0,20.0,11.0,6.0
2020-09-06 00:00:00,10.0,7.0,7.0,9.0,11.0,5.0,10.0,17.0,15.0,12.0,8.0,18.0,11.0,9.0,12.0,6.0,6.0,18.0,11.0,9.0,8.0,5.0,14.0,10.0,8.0,7.0,14.0,7.0,7.0,9.0,9.0,19.0,7.0,18.0,15.0,11.0,10.0,10.0,17.0,12.0,10.0,11.0,20.0,14.0,15.0,10.0,11.0,14.0,16.0,5.0,15.0,19.0,15.0,12.0,7.0,15.0,12.0,9.0,12.0,6.0,14.0,5.0,7.0,6.0,8.0,19.0,9.0,6.0
2020-09-07 00:00:00,12.0,8.0,8.0,7.0,10.0,6.0,10.0,20.0,15.0,13.0,8.0,20.0,12.0,10.0,12.0,7.0,7.0,19.0,12.0,8.0,5.0,6.0,10.0,10.0,7.0,10.0,14.0,7.0,6.0,5.0,8.0,22.0,11.0,16.0,14.0,7.0,5.0,7.0,9.0,8.0,12.0,11.0,22.0,14.0,14.0,10.0,12.0,19.0,13.0,5.0,10.0,19.0,7.0,9.0,6.0,9.0,10.0,8.0,8.0,4.0,10.0,8.0,6.0,10.0,6.0,10.0,9.0,6.0
2020-09-08 00:00:00,14.0,8.0,11.0,11.0,12.0,8.0,14.0,23.0,18.0,15.0,10.0,20.0,11.0,11.0,20.0,10.0,7.0,21.0,14.0,12.0,7.0,8.0,15.0,11.0,8.0,13.0,13.0,7.0,5.0,6.0,10.0,21.0,10.0,17.0,11.0,9.0,6.0,5.0,10.0,7.0,8.0,11.0,22.0,14.0,14.0,10.0,16.0,18.0,6.0,5.0,6.0,19.0,12.0,6.0,5.0,7.0,10.0,8.0,,4.0,12.0,7.0,6.0,12.0,6.0,5.0,11.0,6.0
2020-09-09 00:00:00,21.0,15.0,16.0,15.0,21.0,12.0,17.0,23.0,23.0,20.0,16.0,26.0,18.0,14.0,20.0,15.0,13.0,27.0,15.0,15.0,13.0,12.0,20.0,14.0,9.0,22.0,13.0,8.0,6.0,3.0,9.0,28.0,12.0,12.0,5.0,4.0,5.0,4.0,9.0,12.0,10.0,12.0,21.0,19.0,15.0,13.0,14.0,16.0,7.0,3.0,6.0,15.0,8.0,6.0,5.0,7.0,8.0,11.0,,4.0,13.0,5.0,7.0,9.0,8.0,8.0,14.0,7.0
2020-09-10 00:00:00,,10.0,13.0,14.0,16.0,11.0,18.0,26.0,19.0,17.0,14.0,25.0,15.0,13.0,20.0,10.0,10.0,19.0,13.0,17.0,18.0,9.0,22.0,18.0,8.0,12.0,15.0,9.0,6.0,5.0,12.0,24.0,10.0,14.0,7.0,5.0,7.0,4.0,9.0,12.0,8.0,11.0,22.0,21.0,18.0,14.0,13.0,15.0,6.0,4.0,8.0,18.0,11.0,7.0,6.0,7.0,10.0,9.0,6.0,6.0,15.0,4.0,7.0,6.0,9.0,7.0,9.0,5.0
2020-09-11 00:00:00,10.0,7.0,8.0,11.0,11.0,6.0,12.0,19.0,16.0,10.0,9.0,20.0,10.0,8.0,10.0,4.0,5.0,19.0,12.0,17.0,14.0,8.0,25.0,16.0,9.0,5.0,13.0,7.0,6.0,4.0,9.0,13.0,9.0,,,5.0,6.0,5.0,9.0,14.0,11.0,10.0,22.0,19.0,18.0,8.0,9.0,10.0,8.0,4.0,10.0,16.0,10.0,7.0,6.0,12.0,10.0,13.0,8.0,7.0,13.0,3.0,8.0,4.0,8.0,9.0,11.0,7.0
2020-09-12 00:00:00,12.0,5.0,8.0,10.0,12.0,6.0,11.0,19.0,15.0,11.0,8.0,21.0,10.0,10.0,13.0,6.0,6.0,19.0,11.0,13.0,11.0,10.0,22.0,14.0,8.0,11.0,11.0,7.0,6.0,5.0,10.0,14.0,8.0,,7.0,7.0,7.0,5.0,13.0,13.0,9.0,11.0,22.0,18.0,19.0,8.0,9.0,13.0,9.0,4.0,11.0,17.0,12.0,11.0,5.0,10.0,8.0,10.0,8.0,6.0,11.0,3.0,7.0,5.0,9.0,9.0,11.0,5.0
2020-09-13 00:00:00,10.0,6.0,8.0,10.0,12.0,5.0,10.0,11.0,13.0,10.0,6.0,20.0,8.0,6.0,10.0,6.0,4.0,19.0,11.0,12.0,12.0,8.0,19.0,15.0,10.0,6.0,13.0,6.0,4.0,6.0,8.0,12.0,8.0,15.0,9.0,11.0,9.0,8.0,15.0,17.0,8.0,12.0,24.0,18.0,12.0,9.0,10.0,12.0,10.0,4.0,14.0,20.0,15.0,12.0,4.0,11.0,10.0,8.0,6.0,10.0,11.0,3.0,11.0,4.0,11.0,13.0,11.0,5.0
2020-09-14 00:00:00,9.0,8.0,10.0,12.0,12.0,8.0,14.0,18.0,17.0,11.0,8.0,20.0,11.0,10.0,11.0,7.0,6.0,20.0,12.0,12.0,14.0,7.0,26.0,18.0,10.0,5.0,11.0,6.0,7.0,7.0,9.0,14.0,10.0,19.0,13.0,15.0,12.0,10.0,18.0,21.0,9.0,13.0,19.0,18.0,14.0,9.0,14.0,17.0,13.0,5.0,10.0,20.0,14.0,14.0,8.0,9.0,12.0,12.0,7.0,7.0,14.0,5.0,9.0,7.0,7.0,14.0,11.0,5.0
2020-09-15 00:00:00,15.0,8.0,10.0,14.0,13.0,8.0,12.0,22.0,17.0,15.0,9.0,24.0,14.0,11.0,13.0,9.0,8.0,22.0,13.0,8.0,10.0,7.0,23.0,14.0,8.0,13.0,9.0,7.0,7.0,5.0,7.0,10.0,7.0,15.0,9.0,5.0,5.0,5.0,10.0,22.0,10.0,11.0,23.0,20.0,18.0,8.0,12.0,13.0,14.0,5.0,9.0,17.0,11.0,10.0,5.0,11.0,13.0,8.0,8.0,8.0,14.0,5.0,9.0,,8.0,12.0,8.0,5.0
2020-09-16 00:00:00,13.0,11.0,14.0,12.0,12.0,6.0,14.0,17.0,14.0,13.0,11.0,21.0,12.0,11.0,10.0,12.0,9.0,22.0,16.0,11.0,12.0,10.0,23.0,13.0,8.0,9.0,10.0,6.0,6.0,6.0,12.0,12.0,13.0,15.0,8.0,7.0,7.0,6.0,12.0,17.0,6.0,11.0,23.0,19.0,16.0,9.0,14.0,17.0,12.0,4.0,12.0,18.0,16.0,9.0,4.0,13.0,14.0,11.0,9.0,8.0,17.0,6.0,7.0,,6.0,,9.0,5.0
2020-09-17 00:00:00,12.0,9.0,9.0,10.0,10.0,6.0,11.0,23.0,12.0,15.0,8.0,21.0,12.0,9.0,14.0,9.0,7.0,21.0,13.0,13.0,14.0,7.0,28.0,18.0,6.0,12.0,12.0,5.0,6.0,5.0,6.0,10.0,7.0,15.0,9.0,7.0,7.0,5.0,13.0,16.0,6.0,12.0,21.0,23.0,20.0,10.0,13.0,14.0,9.0,4.0,12.0,18.0,17.0,11.0,9.0,16.0,9.0,8.0,9.0,7.0,19.0,4.0,7.0,6.0,5.0,,14.0,6.0
2020-09-18 00:00:00,16.0,10.0,10.0,14.0,12.0,8.0,16.0,22.0,14.0,17.0,11.0,22.0,13.0,12.0,16.0,8.0,10.0,22.0,14.0,12.0,18.0,11.0,21.0,19.0,4.0,9.0,11.0,5.0,5.0,6.0,7.0,16.0,4.0,12.0,7.0,10.0,8.0,7.0,16.0,17.0,5.0,11.0,22.0,16.0,19.0,11.0,11.0,12.0,7.0,5.0,12.0,21.0,13.0,10.0,7.0,8.0,8.0,7.0,8.0,11.0,13.0,3.0,5.0,5.0,7.0,7.0,4.0,5.0
2020-09-19 00:00:00,11.0,5.0,6.0,10.0,9.0,4.0,10.0,17.0,10.0,10.0,5.0,18.0,11.0,6.0,11.0,8.0,5.0,17.0,10.0,7.0,6.0,4.0,6.0,9.0,4.0,4.0,5.0,5.0,7.0,7.0,6.0,6.0,3.0,14.0,8.0,5.0,4.0,,,6.0,5.0,14.0,23.0,9.0,7.0,6.0,15.0,18.0,9.0,7.0,6.0,17.0,7.0,8.0,4.0,4.0,11.0,5.0,5.0,5.0,,5.0,6.0,7.0,3.0,3.0,3.0,3.0
2020-09-20 00:00:00,10.0,6.0,6.0,11.0,11.0,3.0,10.0,14.0,8.0,10.0,5.0,19.0,10.0,7.0,8.0,4.0,5.0,20.0,11.0,14.0,6.0,5.0,8.0,8.0,6.0,4.0,7.0,7.0,7.0,5.0,6.0,6.0,3.0,9.0,4.0,3.0,4.0,,10.0,9.0,7.0,14.0,23.0,10.0,8.0,5.0,18.0,17.0,4.0,3.0,4.0,10.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,8.0,8.0,5.0,4.0,3.0,4.0,3.0
2020-09-21 00:00:00,17.0,10.0,15.0,16.0,12.0,12.0,18.0,20.0,17.0,18.0,15.0,24.0,13.0,14.0,17.0,9.0,11.0,22.0,16.0,18.0,11.0,11.0,17.0,15.0,8.0,10.0,11.0,9.0,9.0,8.0,10.0,11.0,10.0,11.0,5.0,4.0,5.0,,8.0,12.0,15.0,18.0,21.0,13.0,14.0,8.0,15.0,20.0,6.0,3.0,7.0,14.0,7.0,6.0,8.0,5.0,9.0,10.0,5.0,5.0,9.0,3.0,8.0,7.0,11.0,8.0,7.0,5.0
2020-09-22 00:00:00,21.0,17.0,15.0,14.0,19.0,13.0,21.0,25.0,24.0,25.0,18.0,27.0,26.0,18.0,15.0,19.0,15.0,29.0,19.0,14.0,12.0,14.0,21.0,17.0,14.0,20.0,13.0,13.0,14.0,14.0,14.0,20.0,11.0,14.0,8.0,7.0,6.0,6.0,12.0,12.0,13.0,15.0,23.0,13.0,15.0,12.0,15.0,16.0,8.0,4.0,8.0,20.0,8.0,8.0,9.0,5.0,9.0,12.0,6.0,8.0,10.0,5.0,10.0,5.0,15.0,8.0,8.0,10.0
2020-09-23 00:00:00,29.0,21.0,18.0,20.0,24.0,21.0,,37.0,29.0,31.0,22.0,37.0,28.0,25.0,26.0,20.0,21.0,36.0,22.0,22.0,16.0,15.0,25.0,18.0,11.0,24.0,21.0,15.0,12.0,16.0,22.0,18.0,18.0,12.0,7.0,6.0,4.0,6.0,11.0,12.0,16.0,15.0,22.0,16.0,13.0,14.0,13.0,16.0,7.0,3.0,7.0,20.0,9.0,9.0,7.0,8.0,9.0,13.0,6.0,7.0,13.0,4.0,11.0,8.0,14.0,7.0,6.0,8.0
2020-09-24 00:00:00,14.0,11.0,9.0,11.0,10.0,5.0,,24.0,14.0,14.0,9.0,25.0,14.0,8.0,15.0,11.0,10.0,26.0,14.0,9.0,9.0,6.0,19.0,13.0,6.0,11.0,10.0,8.0,7.0,7.0,9.0,,8.0,11.0,5.0,4.0,4.0,4.0,6.0,15.0,8.0,14.0,22.0,14.0,13.0,7.0,11.0,13.0,5.0,5.0,7.0,14.0,8.0,8.0,4.0,6.0,9.0,9.0,5.0,5.0,11.0,5.0,6.0,5.0,5.0,7.0,7.0,5.0
2020-09-25 00:00:00,13.0,10.0,10.0,10.0,11.0,7.0,,21.0,15.0,14.0,12.0,21.0,14.0,9.0,15.0,10.0,8.0,20.0,12.0,8.0,10.0,7.0,14.0,13.0,8.0,8.0,13.0,9.0,8.0,7.0,9.0,10.0,7.0,11.0,7.0,5.0,4.0,4.0,10.0,11.0,7.0,12.0,21.0,17.0,13.0,13.0,11.0,16.0,5.0,3.0,9.0,17.0,8.0,7.0,5.0,9.0,9.0,9.0,6.0,4.0,16.0,6.0,8.0,6.0,7.0,13.0,10.0,4.0
2020-09-26 00:00:00,11.0,8.0,7.0,7.0,12.0,7.0,,20.0,13.0,13.0,,18.0,14.0,8.0,15.0,12.0,9.0,21.0,14.0,9.0,12.0,7.0,18.0,17.0,7.0,9.0,14.0,6.0,6.0,8.0,8.0,16.0,7.0,12.0,6.0,5.0,5.0,4.0,9.0,10.0,9.0,10.0,22.0,15.0,13.0,15.0,11.0,13.0,7.0,2.0,8.0,17.0,7.0,6.0,7.0,5.0,9.0,9.0,5.0,6.0,18.0,4.0,7.0,5.0,6.0,11.0,10.0,6.0
2020-09-27 00:00:00,10.0,7.0,8.0,7.0,11.0,7.0,,13.0,10.0,12.0,,20.0,9.0,6.0,8.0,7.0,6.0,18.0,12.0,13.0,10.0,8.0,22.0,14.0,5.0,7.0,13.0,6.0,6.0,9.0,8.0,11.0,8.0,14.0,8.0,7.0,5.0,6.0,10.0,10.0,10.0,11.0,21.0,15.0,19.0,16.0,16.0,17.0,7.0,4.0,7.0,17.0,9.0,9.0,11.0,6.0,8.0,7.0,5.0,6.0,17.0,6.0,8.0,6.0,6.0,9.0,12.0,5.0
2020-09-28 00:00:00,15.0,11.0,9.0,11.0,14.0,8.0,,21.0,16.0,15.0,,21.0,14.0,12.0,16.0,11.0,9.0,20.0,15.0,9.0,6.0,8.0,15.0,13.0,5.0,13.0,11.0,6.0,8.0,5.0,7.0,10.0,6.0,16.0,11.0,10.0,7.0,,14.0,8.0,7.0,13.0,22.0,13.0,12.0,7.0,15.0,17.0,6.0,6.0,11.0,17.0,9.0,6.0,7.0,5.0,9.0,9.0,7.0,7.0,9.0,8.0,5.0,5.0,5.0,11.0,7.0,4.0
2020-09-29 00:00:00,9.0,6.0,6.0,8.0,10.0,5.0,,19.0,12.0,13.0,,19.0,11.0,9.0,11.0,9.0,7.0,19.0,11.0,9.0,7.0,5.0,12.0,11.0,7.0,12.0,8.0,5.0,7.0,4.0,6.0,5.0,6.0,17.0,11.0,12.0,4.0,5.0,13.0,9.0,9.0,14.0,22.0,13.0,9.0,9.0,16.0,20.0,8.0,6.0,11.0,19.0,9.0,8.0,7.0,5.0,6.0,5.0,6.0,5.0,9.0,9.0,6.0,9.0,5.0,5.0,5.0,4.0
2020-09-30 00:00:00,15.0,14.0,10.0,10.0,13.0,8.0,14.0,22.0,18.0,18.0,11.0,22.0,17.0,10.0,18.0,14.0,13.0,23.0,12.0,7.0,8.0,6.0,11.0,11.0,7.0,16.0,11.0,5.0,6.0,7.0,7.0,8.0,5.0,14.0,8.0,5.0,5.0,5.0,,9.0,13.0,12.0,22.0,12.0,12.0,9.0,18.0,17.0,6.0,4.0,9.0,16.0,6.0,7.0,5.0,4.0,8.0,10.0,6.0,4.0,15.0,10.0,6.0,12.0,6.0,9.0,5.0,5.0
2020-10-01 00:00:00,15.0,9.0,10.0,10.0,13.0,6.0,10.0,22.0,15.0,16.0,9.0,20.0,12.0,9.0,18.0,15.0,8.0,22.0,13.0,6.0,10.0,6.0,18.0,15.0,7.0,14.0,15.0,5.0,5.0,7.0,7.0,9.0,5.0,13.0,8.0,6.0,5.0,5.0,,10.0,9.0,10.0,22.0,16.0,11.0,13.0,14.0,16.0,8.0,3.0,7.0,18.0,8.0,7.0,8.0,7.0,9.0,9.0,5.0,7.0,,7.0,6.0,11.0,6.0,14.0,10.0,8.0
2020-10-02 00:00:00,15.0,12.0,7.0,10.0,14.0,8.0,11.0,21.0,15.0,15.0,11.0,23.0,15.0,10.0,19.0,13.0,10.0,23.0,14.0,10.0,12.0,6.0,23.0,12.0,6.0,14.0,13.0,9.0,11.0,9.0,11.0,15.0,9.0,12.0,7.0,10.0,6.0,4.0,,12.0,7.0,12.0,21.0,16.0,15.0,12.0,11.0,14.0,9.0,4.0,10.0,17.0,9.0,9.0,7.0,8.0,8.0,11.0,5.0,6.0,,3.0,7.0,4.0,6.0,8.0,13.0,7.0
2020-10-03 00:00:00,16.0,12.0,8.0,16.0,17.0,10.0,14.0,22.0,18.0,,15.0,24.0,16.0,16.0,18.0,8.0,10.0,21.0,13.0,15.0,9.0,11.0,16.0,10.0,8.0,14.0,10.0,7.0,7.0,5.0,9.0,12.0,7.0,14.0,9.0,8.0,5.0,3.0,,8.0,7.0,12.0,21.0,16.0,11.0,10.0,10.0,11.0,10.0,4.0,9.0,17.0,6.0,8.0,6.0,6.0,9.0,9.0,6.0,8.0,11.0,3.0,7.0,4.0,8.0,6.0,6.0,5.0
2020-10-04 00:00:00,13.0,7.0,7.0,12.0,12.0,7.0,11.0,15.0,14.0,,12.0,20.0,11.0,9.0,11.0,5.0,7.0,19.0,12.0,14.0,7.0,7.0,16.0,13.0,9.0,8.0,10.0,8.0,8.0,7.0,8.0,8.0,7.0,13.0,8.0,8.0,4.0,5.0,,13.0,9.0,15.0,23.0,16.0,12.0,8.0,11.0,12.0,8.0,4.0,8.0,18.0,8.0,7.0,4.0,8.0,8.0,9.0,5.0,5.0,10.0,4.0,6.0,6.0,8.0,9.0,8.0,8.0
2020-10-05 00:00:00,18.0,14.0,11.0,14.0,9.0,11.0,18.0,21.0,18.0,,17.0,21.0,17.0,14.0,19.0,16.0,13.0,22.0,18.0,15.0,13.0,13.0,23.0,16.0,14.0,14.0,15.0,13.0,14.0,14.0,12.0,14.0,11.0,14.0,9.0,9.0,7.0,7.0,,10.0,11.0,15.0,21.0,14.0,17.0,9.0,8.0,13.0,9.0,3.0,9.0,18.0,9.0,9.0,8.0,7.0,11.0,13.0,,12.0,13.0,4.0,9.0,9.0,14.0,10.0,6.0,9.0
2020-10-06 00:00:00,20.0,18.0,13.0,17.0,21.0,13.0,20.0,25.0,23.0,,22.0,25.0,22.0,17.0,21.0,16.0,14.0,21.0,21.0,16.0,14.0,13.0,26.0,17.0,9.0,17.0,16.0,13.0,16.0,14.0,13.0,19.0,15.0,13.0,9.0,7.0,5.0,4.0,10.0,14.0,8.0,16.0,25.0,15.0,15.0,11.0,10.0,,7.0,5.0,8.0,20.0,9.0,7.0,8.0,9.0,7.0,11.0,6.0,12.0,14.0,6.0,8.0,9.0,9.0,10.0,9.0,8.0
2020-10-07 00:00:00,20.0,16.0,12.0,15.0,15.0,13.0,19.0,26.0,19.0,20.0,22.0,29.0,19.0,16.0,19.0,18.0,18.0,29.0,25.0,14.0,13.0,13.0,28.0,16.0,9.0,27.0,19.0,16.0,14.0,17.0,14.0,19.0,16.0,15.0,9.0,9.0,5.0,5.0,13.0,15.0,9.0,13.0,22.0,19.0,19.0,14.0,,,11.0,7.0,10.0,22.0,10.0,12.0,13.0,13.0,12.0,14.0,9.0,,16.0,5.0,8.0,6.0,12.0,16.0,7.0,8.0
2020-10-08 00:00:00,14.0,10.0,8.0,11.0,13.0,9.0,15.0,14.0,17.0,15.0,16.0,19.0,12.0,10.0,13.0,10.0,8.0,21.0,16.0,9.0,9.0,8.0,13.0,13.0,7.0,17.0,13.0,9.0,10.0,9.0,9.0,11.0,8.0,16.0,11.0,13.0,9.0,8.0,17.0,10.0,8.0,14.0,22.0,16.0,13.0,8.0,,,11.0,8.0,16.0,23.0,13.0,13.0,5.0,13.0,11.0,8.0,11.0,,8.0,3.0,9.0,5.0,9.0,14.0,4.0,6.0
2020-10-09 00:00:00,14.0,8.0,6.0,9.0,12.0,9.0,12.0,13.0,15.0,15.0,16.0,20.0,12.0,12.0,11.0,9.0,8.0,22.0,13.0,8.0,7.0,9.0,10.0,11.0,12.0,20.0,9.0,10.0,11.0,7.0,5.0,9.0,5.0,16.0,9.0,13.0,9.0,8.0,15.0,10.0,9.0,14.0,22.0,15.0,11.0,4.0,,,11.0,10.0,15.0,22.0,14.0,15.0,6.0,12.0,13.0,8.0,11.0,,6.0,4.0,8.0,5.0,8.0,17.0,4.0,7.0
2020-10-10 00:00:00,16.0,13.0,9.0,12.0,12.0,11.0,15.0,20.0,18.0,16.0,17.0,19.0,16.0,11.0,13.0,12.0,10.0,22.0,16.0,8.0,8.0,9.0,13.0,13.0,11.0,20.0,6.0,7.0,8.0,6.0,7.0,10.0,8.0,17.0,13.0,10.0,11.0,8.0,16.0,13.0,9.0,14.0,22.0,18.0,15.0,7.0,,,10.0,8.0,13.0,22.0,14.0,14.0,5.0,12.0,10.0,6.0,10.0,,7.0,3.0,9.0,6.0,7.0,14.0,7.0,7.0
2020-10-11 00:00:00,20.0,14.0,11.0,15.0,15.0,12.0,19.0,20.0,20.0,18.0,22.0,23.0,17.0,16.0,15.0,13.0,12.0,23.0,18.0,12.0,9.0,13.0,21.0,16.0,12.0,19.0,11.0,10.0,9.0,9.0,12.0,11.0,12.0,15.0,12.0,12.0,8.0,6.0,17.0,18.0,9.0,14.0,20.0,21.0,17.0,10.0,,,12.0,8.0,14.0,23.0,16.0,17.0,12.0,11.0,10.0,9.0,9.0,,13.0,6.0,12.0,4.0,10.0,18.0,20.0,9.0
2020-10-12 00:00:00,28.0,24.0,17.0,22.0,25.0,19.0,26.0,38.0,29.0,27.0,30.0,39.0,28.0,22.0,25.0,25.0,22.0,31.0,29.0,22.0,,17.0,27.0,22.0,19.0,29.0,20.0,17.0,19.0,14.0,21.0,20.0,20.0,16.0,11.0,11.0,9.0,7.0,17.0,16.0,6.0,11.0,23.0,32.0,27.0,18.0,,,10.0,8.0,12.0,23.0,14.0,16.0,18.0,15.0,13.0,18.0,8.0,,19.0,3.0,21.0,5.0,16.0,24.0,18.0,14.0
2020-10-13 00:00:00,22.0,16.0,12.0,16.0,19.0,13.0,21.0,29.0,21.0,21.0,23.0,30.0,21.0,17.0,22.0,16.0,16.0,29.0,18.0,15.0,,14.0,21.0,18.0,19.0,26.0,18.0,15.0,16.0,16.0,13.0,14.0,14.0,18.0,11.0,14.0,5.0,7.0,16.0,17.0,10.0,12.0,19.0,28.0,22.0,13.0,,,12.0,9.0,17.0,22.0,12.0,16.0,7.0,13.0,11.0,14.0,11.0,,15.0,2.0,15.0,3.0,15.0,24.0,23.0,13.0
2020-10-14 00:00:00,22.0,15.0,12.0,18.0,17.0,14.0,18.0,31.0,23.0,22.0,20.0,29.0,20.0,17.0,18.0,14.0,14.0,25.0,18.0,14.0,,11.0,27.0,17.0,9.0,13.0,18.0,11.0,13.0,14.0,11.0,15.0,12.0,16.0,15.0,15.0,10.0,8.0,17.0,17.0,8.0,14.0,22.0,24.0,20.0,16.0,,,13.0,9.0,21.0,26.0,16.0,16.0,14.0,11.0,11.0,13.0,12.0,,17.0,3.0,10.0,6.0,8.0,22.0,26.0,10.0
2020-10-15 00:00:00,17.0,13.0,12.0,14.0,17.0,9.0,17.0,26.0,18.0,17.0,14.0,24.0,18.0,14.0,20.0,15.0,15.0,27.0,18.0,11.0,11.0,8.0,33.0,18.0,11.0,14.0,16.0,7.0,16.0,9.0,11.0,13.0,11.0,17.0,5.0,13.0,10.0,8.0,16.0,12.0,8.0,12.0,23.0,19.0,19.0,16.0,10.0,12.0,11.0,9.0,16.0,23.0,14.0,15.0,11.0,9.0,12.0,11.0,8.0,,17.0,7.0,9.0,5.0,8.0,9.0,22.0,7.0
2020-10-16 00:00:00,15.0,13.0,9.0,13.0,16.0,8.0,14.0,20.0,17.0,15.0,15.0,21.0,15.0,12.0,11.0,16.0,11.0,22.0,18.0,10.0,12.0,8.0,22.0,14.0,13.0,18.0,11.0,10.0,9.0,8.0,11.0,16.0,10.0,13.0,5.0,9.0,6.0,6.0,11.0,10.0,9.0,12.0,24.0,13.0,13.0,11.0,12.0,14.0,6.0,7.0,8.0,17.0,8.0,8.0,7.0,6.0,6.0,,5.0,,8.0,8.0,12.0,5.0,8.0,10.0,6.0,8.0
2020-10-17 00:00:00,13.0,8.0,7.0,8.0,12.0,6.0,9.0,14.0,12.0,11.0,14.0,20.0,11.0,7.0,8.0,8.0,8.0,20.0,12.0,5.0,4.0,5.0,9.0,10.0,6.0,18.0,11.0,7.0,9.0,8.0,5.0,12.0,6.0,11.0,4.0,9.0,5.0,5.0,9.0,7.0,7.0,12.0,22.0,11.0,11.0,5.0,20.0,20.0,6.0,6.0,11.0,16.0,7.0,7.0,4.0,5.0,7.0,,,,8.0,12.0,5.0,7.0,4.0,6.0,4.0,4.0
2020-10-18 00:00:00,11.0,8.0,11.0,8.0,11.0,6.0,9.0,11.0,12.0,12.0,15.0,18.0,10.0,8.0,7.0,9.0,7.0,21.0,11.0,5.0,6.0,5.0,8.0,9.0,8.0,13.0,11.0,9.0,11.0,10.0,8.0,10.0,5.0,12.0,4.0,8.0,7.0,5.0,12.0,7.0,8.0,15.0,23.0,10.0,8.0,4.0,14.0,18.0,8.0,7.0,14.0,17.0,10.0,9.0,,4.0,8.0,9.0,6.0,,6.0,5.0,6.0,8.0,6.0,5.0,4.0,5.0
2020-10-19 00:00:00,19.0,18.0,18.0,13.0,16.0,12.0,21.0,20.0,21.0,18.0,23.0,29.0,20.0,13.0,12.0,14.0,13.0,24.0,22.0,9.0,6.0,9.0,13.0,10.0,8.0,22.0,23.0,16.0,19.0,19.0,17.0,17.0,15.0,10.0,4.0,6.0,5.0,5.0,9.0,7.0,13.0,17.0,22.0,11.0,12.0,12.0,19.0,19.0,6.0,6.0,12.0,13.0,8.0,7.0,7.0,3.0,5.0,14.0,5.0,,8.0,8.0,6.0,8.0,8.0,6.0,5.0,8.0
2020-10-20 00:00:00,17.0,15.0,15.0,13.0,17.0,11.0,17.0,20.0,19.0,17.0,22.0,28.0,17.0,11.0,13.0,14.0,13.0,28.0,21.0,9.0,7.0,9.0,14.0,12.0,10.0,22.0,17.0,20.0,22.0,29.0,15.0,20.0,12.0,11.0,5.0,4.0,3.0,3.0,7.0,8.0,13.0,17.0,23.0,13.0,14.0,8.0,13.0,19.0,4.0,6.0,12.0,14.0,6.0,5.0,5.0,3.0,3.0,21.0,7.0,4.0,9.0,9.0,10.0,10.0,8.0,8.0,6.0,8.0
